A	B	DRB1	freq
33	75	0407	0
33	75	0701	0.000001
33	75	0803	0
33	75	0901	0
33	75	1001	0
33	75	1102	0
33	75	1104	0
33	75	1106	0
33	75	1201	0
33	75	1202	0.000002
33	75	1301	0
33	75	1307	0
33	75	1312	0
33	75	1401	0
33	75	1404	0
33	75	1407	0
33	75	1501	0
33	75	1502	0.000001
33	75	1503	0
33	75	1602	0
33	76	0101	0
33	76	0301	0
33	76	0405	0
33	76	0701	0
33	76	0801	0
33	76	1001	0
33	76	1106	0
33	76	1121	0
33	76	1202	0
33	76	1203	0
33	76	1307	0
33	76	1418	0
33	76	1502	0
33	76	1602	0
33	77	0102	0
33	77	0701	0
33	77	0803	0
33	77	1201	0
33	77	1202	0
33	77	1302	0
33	77	1303	0
33	77	1403	0
33	77	1404	0
33	77	1501	0
33	77	1502	0
33	77	1602	0
33	78	0101	0
33	78	0102	0
33	78	0104	0
33	78	0301	0
33	78	0302	0.000001
33	78	0320	0
33	78	0401	0
33	78	0404	0
33	78	0405	0
33	78	0406	0
33	78	0407	0
33	78	0410	0
33	78	0701	0.000001
33	78	0801	0
33	78	0804	0
33	78	0806	0.000001
33	78	0901	0
33	78	1001	0.000001
33	78	1101	0
33	78	1102	0
33	78	1104	0
33	78	1112	0
33	78	1201	0
33	78	1301	0.000005
33	78	1302	0.000001
33	78	1303	0
33	78	1304	0
33	78	1305	0
33	78	1322	0
33	78	1401	0
33	78	1402	0
33	78	1404	0
33	78	1415	0
33	78	1501	0
33	78	1503	0
33	78	1601	0
33	78	1602	0
33	81	0101	0
33	81	0102	0
33	81	0301	0
33	81	0302	0
33	81	0405	0
33	81	0701	0
33	81	0703	0
33	81	0704	0
33	81	0804	0
33	81	0901	0
33	81	1001	0
33	81	1101	0
33	81	1102	0.000001
33	81	1103	0
33	81	1201	0
33	81	1202	0
33	81	1301	0
33	81	1302	0
33	81	1304	0
33	81	1322	0
33	81	1401	0
33	81	1405	0
33	81	1408	0
33	81	1503	0
33	81	1602	0
33	82	0101	0
33	82	0102	0
33	82	0103	0
33	82	0104	0
33	82	0405	0
33	82	0407	0
33	82	0701	0
33	82	0703	0
33	82	0901	0
33	82	1001	0
33	82	1101	0
33	82	1104	0
33	82	1201	0
33	82	1302	0
33	82	1303	0
33	82	1323	0
33	82	1503	0
34	7	0101	0.000002
34	7	0102	0.000001
34	7	0301	0.000002
34	7	0302	0
34	7	0307	0.000001
34	7	0401	0
34	7	0403	0
34	7	0404	0.000007
34	7	0405	0.000001
34	7	0408	0
34	7	0701	0.000002
34	7	0803	0
34	7	0804	0
34	7	0901	0.000001
34	7	1001	0.000002
34	7	1101	0.000002
34	7	1102	0
34	7	1103	0.000001
34	7	1104	0.000001
34	7	1105	0
34	7	1110	0
34	7	1201	0
34	7	1202	0
34	7	1301	0.000001
34	7	1302	0
34	7	1303	0
34	7	1304	0
34	7	1305	0
34	7	1401	0
34	7	1404	0
34	7	1405	0
34	7	1408	0
34	7	1409	0
34	7	1501	0.000016
34	7	1502	0
34	7	1503	0
34	7	1506	0
34	7	1601	0
34	7	1602	0
34	8	0101	0.000002
34	8	0102	0
34	8	0104	0
34	8	0301	0.000164
34	8	0302	0
34	8	0305	0.000001
34	8	0401	0.000001
34	8	0402	0
34	8	0404	0.000003
34	8	0405	0.000001
34	8	0407	0.000002
34	8	0410	0
34	8	0414	0
34	8	0701	0.000008
34	8	0804	0
34	8	0901	0
34	8	1001	0
34	8	1101	0.000001
34	8	1102	0
34	8	1104	0
34	8	1202	0
34	8	1301	0.000003
34	8	1302	0.000066
34	8	1303	0.000001
34	8	1304	0
34	8	1401	0
34	8	1406	0.000001
34	8	1501	0.000007
34	8	1502	0
34	8	1503	0
34	8	1506	0
34	8	1601	0
34	8	1602	0
34	13	0101	0
34	13	0104	0
34	13	0301	0
34	13	0403	0
34	13	0404	0
34	13	0405	0
34	13	0701	0.000006
34	13	0802	0
34	13	0803	0
34	13	0804	0
34	13	0807	0
34	13	0811	0
34	13	0818	0
34	13	0901	0
34	13	1001	0.000001
34	13	1101	0.000001
34	13	1104	0
34	13	1111	0
34	13	1201	0
34	13	1302	0
34	13	1401	0
34	13	1404	0
34	13	1405	0
34	13	1408	0
34	13	1501	0
34	13	1502	0
34	13	1503	0
34	14	0101	0.000006
34	14	0102	0.000055
34	14	0103	0.000001
34	14	0104	0
34	14	0301	0.000006
34	14	0302	0
34	14	0401	0.000006
34	14	0404	0.000014
34	14	0405	0.000165
34	14	0408	0
34	14	0410	0
34	14	0411	0
34	14	0417	0
34	14	0419	0
34	14	0701	0.000011
34	14	0801	0.000001
34	14	0804	0.000001
34	14	0901	0
34	14	1001	0
34	14	1101	0.000004
34	14	1102	0.000001
34	14	1104	0
34	14	1117	0
34	14	1201	0.000002
34	14	1301	0
34	14	1302	0.000002
34	14	1303	0.000001
34	14	1304	0
34	14	1310	0.000004
34	14	1401	0.000012
34	14	1405	0
34	14	1408	0
34	14	1414	0
34	14	1501	0.000004
34	14	1502	0.000003
34	14	1503	0.000001
34	14	1602	0
34	18	0101	0
34	18	0301	0.000004
34	18	0302	0
34	18	0401	0.000001
34	18	0405	0.000002
34	18	0411	0
34	18	0701	0.000002
34	18	0801	0
34	18	0803	0
34	18	0804	0
34	18	0805	0
34	18	0901	0
34	18	1001	0
34	18	1101	0
34	18	1102	0
34	18	1104	0.000005
34	18	1125	0
34	18	1201	0
34	18	1202	0
34	18	1203	0.000001
34	18	1301	0
34	18	1302	0
34	18	1303	0
34	18	1337	0
34	18	1401	0
34	18	1404	0
34	18	1405	0
34	18	1407	0
34	18	1501	0.000003
34	18	1502	0
34	18	1503	0
34	18	1602	0
34	27	0101	0.000004
34	27	0103	0
34	27	0401	0
34	27	0402	0
34	27	0403	0.000001
34	27	0404	0.000002
34	27	0405	0
34	27	0408	0
34	27	0410	0
34	27	0414	0
34	27	0701	0.000001
34	27	0803	0
34	27	0804	0
34	27	0901	0
34	27	1101	0.000001
34	27	1102	0.000016
34	27	1104	0.000002
34	27	1201	0.000001
34	27	1202	0
34	27	1301	0
34	27	1302	0.000003
34	27	1303	0.000001
34	27	1401	0.000001
34	27	1407	0
34	27	1501	0
34	27	1502	0
34	27	1503	0
34	27	1504	0
34	27	1601	0
34	27	1602	0
34	35	0101	0.000005
34	35	0102	0.000002
34	35	0103	0.000001
34	35	0301	0.000001
34	35	0302	0.000001
34	35	0303	0
34	35	0402	0.000002
34	35	0403	0.000001
34	35	0404	0
34	35	0405	0
34	35	0406	0
34	35	0407	0
34	35	0408	0
34	35	0701	0.000002
34	35	0801	0
34	35	0802	0.000005
34	35	0803	0.000001
34	35	0804	0
34	35	0806	0
34	35	0807	0
34	35	0811	0
34	35	0901	0.000001
34	35	1001	0.000001
34	35	1101	0.000014
34	35	1102	0.000002
34	35	1104	0.000003
34	35	1110	0
34	35	1201	0.000004
34	35	1202	0
34	35	1301	0
34	35	1302	0.000004
34	35	1303	0.000001
34	35	1304	0.000001
34	35	1305	0
34	35	1307	0
34	35	1331	0
34	35	1337	0
34	35	1401	0.000003
34	35	1402	0
34	35	1404	0
34	35	1406	0
34	35	1501	0
34	35	1502	0.000002
34	35	1503	0
34	35	1601	0
34	35	1602	0
34	37	0102	0
34	37	0301	0.000001
34	37	0404	0.000001
34	37	0802	0
34	37	0804	0
34	37	0901	0
34	37	1001	0
34	37	1101	0
34	37	1103	0
34	37	1104	0
34	37	1201	0
34	37	1202	0
34	37	1302	0.000002
34	37	1304	0
34	37	1401	0
34	37	1407	0
34	37	1503	0
34	38	0101	0
34	38	0102	0
34	38	0104	0
34	38	0301	0
34	38	0302	0
34	38	0303	0
34	38	0401	0.000001
34	38	0402	0.000009
34	38	0404	0.000001
34	38	0405	0
34	38	0413	0
34	38	0414	0
34	38	0701	0
34	38	0803	0
34	38	0804	0
34	38	0901	0
34	38	1001	0.000001
34	38	1101	0.000012
34	38	1104	0
34	38	1201	0
34	38	1202	0
34	38	1301	0.000007
34	38	1303	0.000001
34	38	1304	0.000001
34	38	1323	0
34	38	1401	0.000001
34	38	1405	0
34	38	1406	0
34	38	1501	0.000003
34	38	1502	0.000004
34	39	0101	0.000001
34	39	0104	0
34	39	0301	0
34	39	0302	0
34	39	0401	0
34	39	0403	0
34	39	0404	0
34	39	0406	0
34	39	0407	0
34	39	0411	0
34	39	0413	0
34	39	0416	0
34	39	0701	0.000001
34	39	0801	0
34	39	0802	0
34	39	0803	0
34	39	0804	0
34	39	0806	0
34	39	0807	0
34	39	0810	0
34	39	0811	0
34	39	0901	0
34	39	1001	0
34	39	1101	0.000007
34	39	1102	0
34	39	1104	0
34	39	1201	0
34	39	1301	0
34	39	1302	0
34	39	1304	0
34	39	1401	0
34	39	1404	0
34	39	1406	0
34	39	1428	0
34	39	1501	0
34	39	1502	0
34	39	1503	0
34	39	1511	0
34	39	1601	0.000002
34	39	1602	0
34	41	0101	0.000001
34	41	0102	0
34	41	0104	0.000001
34	41	0301	0.000006
34	41	0302	0
34	41	0303	0
34	41	0404	0.000002
34	41	0405	0.000002
34	41	0407	0
34	41	0408	0.000001
34	41	0411	0
34	41	0419	0
34	41	0701	0.000004
34	41	0806	0
34	41	0901	0
34	41	1001	0.000001
34	41	1101	0.000014
34	41	1102	0
34	41	1104	0
34	41	1301	0.000001
34	41	1302	0.00001
34	41	1303	0.000047
34	41	1304	0.000001
34	41	1322	0
34	41	1401	0.000002
34	41	1406	0
34	41	1407	0
34	41	1501	0
34	41	1502	0
34	41	1503	0
34	41	1504	0
34	41	1505	0
34	41	1506	0
34	41	1601	0
34	41	1602	0
34	41	1603	0
34	41	1605	0
34	41	1607	0
34	42	0101	0
34	42	0301	0
34	42	0302	0.000001
34	42	0405	0
34	42	0406	0
34	42	0701	0
34	42	0802	0
34	42	0804	0
34	42	0806	0
34	42	1001	0
34	42	1101	0
34	42	1102	0
34	42	1201	0
34	42	1202	0
34	42	1301	0
34	42	1302	0
34	42	1312	0
34	42	1321	0
34	42	1401	0
34	42	1503	0.000001
34	44	0101	0.000004
34	44	0102	0.000002
34	44	0301	0.000003
34	44	0302	0
34	44	0401	0.000014
34	44	0402	0.000001
34	44	0403	0
34	44	0404	0
34	44	0405	0.000002
34	44	0407	0.000003
34	44	0410	0
34	44	0413	0
34	44	0414	0
34	44	0418	0
34	44	0701	0.000017
34	44	0801	0.000001
34	44	0803	0
34	44	0804	0
34	44	0806	0
34	44	0810	0
34	44	0901	0.000001
34	44	1001	0.000001
34	44	1101	0.000002
34	44	1102	0.000001
34	44	1103	0.000001
34	44	1104	0
34	44	1120	0
34	44	1201	0.000001
34	44	1202	0
34	44	1203	0
34	44	1301	0.000019
34	44	1302	0.000001
34	44	1303	0.000001
34	44	1304	0
34	44	1331	0
34	44	1401	0.000001
34	44	1403	0
34	44	1412	0
34	44	1501	0
34	44	1503	0.000014
34	44	1601	0.000003
34	44	1602	0.000001
34	45	0101	0
34	45	0102	0
34	45	0301	0.000001
34	45	0302	0
34	45	0401	0
34	45	0403	0
34	45	0404	0
34	45	0405	0
34	45	0406	0
34	45	0407	0
34	45	0408	0
34	45	0419	0
34	45	0701	0.000001
34	45	0801	0
34	45	0803	0
34	45	0804	0
34	45	0806	0
34	45	0810	0
34	45	0901	0
34	45	1001	0
34	45	1101	0
34	45	1112	0
34	45	1201	0
34	45	1202	0
34	45	1301	0
34	45	1302	0
34	45	1303	0
34	45	1304	0
34	45	1306	0
34	45	1401	0
34	45	1501	0
34	45	1503	0
34	45	1504	0
34	46	0101	0
34	46	0104	0
34	46	0301	0
34	46	0403	0
34	46	0404	0
34	46	0405	0
34	46	0406	0
34	46	0407	0
34	46	0408	0
34	46	0419	0
34	46	0701	0
34	46	0703	0
34	46	0901	0
34	46	1112	0
34	46	1201	0
34	46	1502	0
34	47	0101	0.000001
34	47	0405	0
34	47	0410	0
34	47	0701	0
34	47	1104	0
34	48	0301	0
34	48	0403	0
34	48	0404	0
34	48	0405	0
34	48	0408	0
34	48	0410	0
34	48	0419	0
34	48	0701	0.000001
34	48	0801	0
34	48	0802	0
34	48	0803	0
34	48	0804	0
34	48	0806	0
34	48	0807	0
34	48	0811	0
34	48	0901	0
34	48	1001	0
34	48	1101	0.000001
34	48	1102	0
34	48	1106	0
34	48	1201	0
34	48	1202	0
34	48	1301	0
34	48	1302	0
34	48	1303	0
34	48	1337	0
34	48	1401	0
34	48	1502	0
34	48	1602	0
34	49	0101	0.000001
34	49	0104	0.000001
34	49	0301	0.000001
34	49	0403	0
34	49	0405	0
34	49	0411	0
34	49	0417	0
34	49	0701	0
34	49	0802	0
34	49	0804	0
34	49	0806	0
34	49	0901	0
34	49	1001	0
34	49	1101	0.000003
34	49	1102	0
34	49	1104	0
34	49	1201	0
34	49	1202	0
34	49	1301	0.000004
34	49	1302	0
34	49	1303	0
34	49	1304	0
34	49	1305	0
34	49	1307	0
34	49	1314	0
34	49	1316	0
34	49	1328	0
34	49	1409	0
34	49	1417	0
34	49	1503	0.000005
34	49	1601	0
34	49	1602	0
34	50	0102	0.000001
34	50	0103	0
34	50	0301	0.000002
34	50	0302	0
34	50	0303	0
34	50	0411	0
34	50	0701	0.000001
34	50	0901	0
34	50	1001	0
34	50	1101	0.000003
34	50	1301	0.000001
34	50	1302	0
34	50	1303	0.000001
34	50	1401	0
34	50	1406	0
34	50	1502	0
34	50	1503	0
34	50	1601	0
34	50	1602	0
34	50	1603	0
34	51	0101	0.000002
34	51	0102	0
34	51	0103	0
34	51	0301	0
34	51	0302	0
34	51	0401	0
34	51	0402	0.000001
34	51	0403	0
34	51	0404	0.000005
34	51	0405	0.000001
34	51	0407	0.000001
34	51	0701	0.000001
34	51	0802	0
34	51	0803	0
34	51	0804	0
34	51	0805	0
34	51	0806	0
34	51	0807	0
34	51	0810	0.000001
34	51	0811	0
34	51	0901	0.000002
34	51	1001	0
34	51	1101	0.000003
34	51	1102	0
34	51	1103	0
34	51	1113	0
34	51	1201	0.000001
34	51	1202	0
34	51	1301	0.000001
34	51	1302	0.000003
34	51	1303	0.000014
34	51	1304	0
34	51	1312	0
34	51	1326	0
34	51	1401	0
34	51	1403	0
34	51	1404	0
34	51	1501	0.000001
34	51	1502	0.000002
34	51	1503	0
34	51	1601	0
34	51	1603	0
34	52	0102	0
34	52	0301	0
34	52	0302	0
34	52	0401	0
34	52	0405	0
34	52	0410	0
34	52	0411	0
34	52	0413	0
34	52	0416	0
34	52	0417	0
34	52	0701	0.000001
34	52	0801	0
34	52	0802	0
34	52	0804	0
34	52	0807	0
34	52	0811	0
34	52	0901	0
34	52	1001	0
34	52	1101	0
34	52	1102	0
34	52	1104	0.000001
34	52	1202	0
34	52	1301	0.000003
34	52	1302	0
34	52	1303	0
34	52	1306	0
34	52	1401	0
34	52	1403	0
34	52	1404	0
34	52	1407	0
34	52	1410	0
34	52	1412	0
34	52	1501	0
34	52	1502	0.000003
34	52	1503	0
34	52	1601	0
34	52	1602	0
34	53	0101	0
34	53	0102	0
34	53	0103	0
34	53	0104	0
34	53	0301	0
34	53	0302	0
34	53	0401	0
34	53	0402	0
34	53	0403	0
34	53	0405	0
34	53	0414	0
34	53	0417	0
34	53	0701	0.000001
34	53	0801	0
34	53	0804	0.000002
34	53	0805	0
34	53	0806	0
34	53	0901	0.000001
34	53	1001	0
34	53	1101	0
34	53	1102	0
34	53	1105	0
34	53	1106	0
34	53	1201	0
34	53	1202	0
34	53	1301	0.000001
34	53	1302	0.000003
34	53	1303	0.000001
34	53	1304	0
34	53	1305	0
34	53	1401	0
34	53	1501	0
34	53	1502	0
34	53	1503	0.000003
34	53	1602	0
34	54	0402	0
34	54	0403	0
34	54	0406	0
34	54	0407	0
34	54	0414	0
34	54	0901	0
34	54	1303	0
34	55	0101	0
34	55	0301	0
34	55	0403	0
34	55	0802	0
34	55	0803	0.000006
34	55	0804	0
34	55	0807	0
34	55	0811	0
34	55	0901	0
34	55	1101	0.000001
34	55	1102	0
34	55	1104	0
34	55	1113	0
34	55	1117	0
34	55	1201	0
34	55	1202	0
34	55	1203	0
34	55	1301	0
34	55	1404	0
34	55	1407	0.000003
34	55	1408	0
34	55	1601	0.000001
34	56	0101	0
34	56	0102	0
34	56	0104	0
34	56	0301	0
34	56	0403	0
34	56	0404	0
34	56	0405	0
34	56	0406	0
34	56	0407	0
34	56	0408	0
34	56	0701	0
34	56	0802	0
34	56	0803	0.000002
34	56	0804	0
34	56	0807	0
34	56	0811	0
34	56	0901	0
34	56	1101	0
34	56	1201	0
34	56	1202	0
34	56	1401	0
34	56	1404	0
34	56	1405	0
34	56	1408	0
34	56	1501	0
34	56	1502	0
34	56	1503	0
34	56	1602	0
34	57	0101	0.000001
34	57	0102	0.000001
34	57	0103	0.000001
34	57	0104	0.000001
34	57	0301	0
34	57	0302	0
34	57	0401	0
34	57	0402	0
34	57	0403	0
34	57	0407	0
34	57	0414	0
34	57	0701	0.000003
34	57	0804	0
34	57	0806	0
34	57	0901	0
34	57	1101	0
34	57	1102	0.000002
34	57	1110	0
34	57	1112	0
34	57	1116	0
34	57	1120	0
34	57	1201	0
34	57	1202	0
34	57	1301	0.000001
34	57	1302	0
34	57	1303	0
34	57	1304	0
34	57	1305	0
34	57	1306	0
34	57	1309	0
34	57	1315	0
34	57	1401	0
34	57	1503	0.000002
34	57	1601	0
34	57	1602	0
34	58	0101	0
34	58	0102	0
34	58	0104	0
34	58	0301	0.000003
34	58	0302	0.000001
34	58	0402	0
34	58	0403	0
34	58	0404	0
34	58	0405	0
34	58	0406	0
34	58	0407	0
34	58	0408	0
34	58	0419	0
34	58	0701	0
34	58	0802	0
34	58	0803	0
34	58	0804	0.000001
34	58	0806	0
34	58	0901	0
34	58	1001	0
34	58	1101	0.000002
34	58	1102	0.000008
34	58	1104	0
34	58	1201	0.000001
34	58	1202	0
34	58	1301	0.000001
34	58	1302	0.000001
34	58	1303	0.000001
34	58	1304	0
34	58	1310	0
34	58	1401	0
34	58	1404	0
34	58	1405	0
34	58	1407	0
34	58	1408	0
34	58	1501	0
34	58	1502	0
34	58	1503	0
34	58	1602	0.000001
34	59	0405	0
34	59	0410	0
34	59	1201	0
34	59	1202	0
34	60	0101	0
34	60	0102	0
34	60	0301	0.000001
34	60	0401	0.000001
34	60	0403	0
34	60	0404	0.000008
34	60	0405	0
34	60	0407	0
34	60	0409	0
34	60	0410	0
34	60	0413	0
34	60	0416	0
34	60	0701	0.000001
34	60	0801	0.000002
34	60	0803	0.000001
34	60	0901	0.000001
34	60	1001	0
34	60	1101	0.000001
34	60	1102	0
34	60	1104	0.000004
34	60	1201	0
34	60	1202	0
34	60	1301	0
34	60	1302	0.000001
34	60	1303	0
34	60	1401	0
34	60	1402	0
34	60	1404	0
34	60	1405	0.000001
34	60	1406	0
34	60	1407	0
34	60	1408	0.000001
34	60	1501	0
34	60	1502	0
34	60	1503	0.000002
34	60	1605	0
34	61	0101	0.000001
34	61	0403	0.000001
34	61	0404	0
34	61	0405	0
34	61	0406	0
34	61	0407	0
34	61	0408	0
34	61	0411	0
34	61	0701	0
34	61	0801	0
34	61	0803	0
34	61	0901	0
34	61	1001	0
34	61	1101	0
34	61	1104	0.000001
34	61	1105	0
34	61	1113	0
34	61	1201	0.000001
34	61	1202	0
34	61	1301	0
34	61	1302	0
34	61	1303	0
34	61	1305	0
34	61	1401	0.000002
34	61	1402	0
34	61	1405	0
34	61	1406	0
34	61	1408	0.000005
34	61	1418	0
34	61	1424	0
34	61	1501	0
34	61	1502	0.000005
34	61	1503	0
34	61	1602	0
34	62	0101	0.000001
34	62	0103	0
34	62	0301	0.000001
34	62	0302	0
34	62	0401	0.000001
34	62	0403	0
34	62	0404	0
34	62	0405	0
34	62	0406	0
34	62	0407	0
34	62	0410	0
34	62	0411	0
34	62	0413	0
34	62	0416	0
34	62	0417	0
34	62	0701	0.000002
34	62	0801	0.000001
34	62	0803	0.000001
34	62	0805	0
34	62	0806	0.000001
34	62	0901	0.000001
34	62	1101	0.000001
34	62	1102	0.000001
34	62	1104	0.000001
34	62	1110	0
34	62	1201	0
34	62	1202	0.000002
34	62	1301	0.000011
34	62	1302	0
34	62	1303	0.000001
34	62	1401	0
34	62	1404	0
34	62	1501	0.000002
34	62	1502	0.000001
34	62	1602	0
34	63	0101	0
34	63	0102	0
34	63	0301	0
34	63	0302	0
34	63	0405	0
34	63	0410	0
34	63	0411	0
34	63	0417	0
34	63	0701	0.000001
34	63	0804	0.000003
34	63	0901	0
34	63	1001	0
34	63	1101	0.000001
34	63	1102	0
34	63	1202	0.000001
34	63	1301	0
34	63	1302	0.000001
34	63	1303	0.000005
34	63	1304	0
34	63	1401	0.000001
34	63	1501	0
34	63	1502	0
34	63	1503	0
34	63	1602	0
34	67	0302	0
34	67	1102	0
34	70	0101	0.000001
34	70	0102	0
34	70	0103	0
34	70	0104	0
34	70	0301	0.000001
34	70	0302	0
34	70	0401	0
34	70	0404	0
34	70	0405	0
34	70	0407	0
34	70	0413	0
34	70	0416	0
34	70	0701	0.000001
34	70	0801	0
34	70	0802	0
34	70	0804	0.000001
34	70	0806	0
34	70	0901	0.000002
34	70	1001	0
34	70	1101	0
34	70	1102	0.000001
34	70	1104	0
34	70	1110	0
34	70	1112	0.000001
34	70	1201	0.000001
34	70	1202	0
34	70	1301	0.000001
34	70	1302	0
34	70	1303	0
34	70	1401	0
34	70	1402	0
34	70	1409	0
34	70	1501	0
34	70	1502	0
34	70	1503	0
34	70	1601	0
34	73	1201	0
34	73	1202	0
34	75	0301	0
34	75	0402	0
34	75	0403	0
34	75	0404	0
34	75	0405	0
34	75	0414	0
34	75	0432	0
34	75	0701	0
34	75	0803	0
34	75	0807	0
34	75	0811	0
34	75	0814	0
34	75	0818	0
34	75	0901	0
34	75	1101	0
34	75	1104	0
34	75	1201	0
34	75	1202	0
34	75	1206	0
34	75	1301	0
34	75	1302	0
34	75	1401	0
34	75	1404	0
34	75	1407	0
34	75	1425	0
34	75	1501	0.000001
34	75	1502	0.000001
34	75	1504	0.000001
34	75	1505	0.000001
34	75	1506	0.000001
34	75	1602	0
34	76	0102	0
34	76	0803	0
34	76	0901	0
34	76	1202	0
34	76	1312	0
34	76	1502	0
34	77	0102	0
34	77	0401	0
34	77	0403	0
34	77	0405	0
34	77	0801	0
34	77	0901	0
34	77	1101	0
34	77	1201	0
34	77	1202	0
34	77	1502	0
34	78	0102	0
34	78	0301	0
34	78	0302	0
34	78	0303	0
34	78	0701	0
34	78	0703	0
34	78	0804	0
34	78	0901	0
34	78	1001	0
34	78	1101	0
34	78	1102	0
34	78	1201	0
34	78	1202	0
34	78	1203	0
34	78	1301	0
34	78	1303	0
34	78	1304	0
34	78	1402	0
34	78	1406	0
34	78	1413	0
34	78	1503	0
34	81	0101	0
34	81	0102	0
34	81	0106	0
34	81	0301	0
34	81	0302	0
34	81	0401	0
34	81	0404	0
34	81	0701	0
34	81	0703	0
34	81	0804	0
34	81	0901	0
34	81	1101	0
34	81	1110	0
34	81	1120	0
34	81	1201	0
34	81	1301	0.000001
34	81	1302	0
34	81	1303	0
34	81	1304	0
34	81	1401	0
34	81	1502	0
34	81	1503	0
34	81	1602	0
34	82	0101	0
34	82	0102	0
34	82	0701	0
34	82	0901	0
34	82	1101	0
34	82	1102	0
34	82	1201	0
34	82	1301	0
34	82	1303	0
34	82	1501	0
34	82	1502	0
36	7	0101	0
36	7	0102	0
36	7	0103	0
36	7	0301	0
36	7	0302	0
36	7	0401	0.000001
36	7	0402	0
36	7	0407	0
36	7	0414	0
36	7	0701	0
36	7	0804	0
36	7	0806	0
36	7	0901	0
36	7	1001	0
36	7	1101	0
36	7	1102	0.000002
36	7	1104	0
36	7	1112	0
36	7	1117	0
36	7	1127	0
36	7	1201	0
36	7	1301	0.000002
36	7	1302	0
36	7	1303	0.000001
36	7	1401	0
36	7	1501	0.000006
36	7	1503	0
36	7	1602	0
36	8	0101	0
36	8	0102	0
36	8	0104	0
36	8	0301	0.000034
36	8	0302	0
36	8	0303	0
36	8	0304	0
36	8	0401	0
36	8	0403	0.000001
36	8	0701	0
36	8	0703	0
36	8	0801	0.000001
36	8	0901	0
36	8	1101	0
36	8	1102	0
36	8	1104	0
36	8	1201	0
36	8	1301	0.000002
36	8	1302	0
36	8	1303	0
36	8	1304	0
36	8	1307	0
36	8	1401	0
36	8	1407	0
36	8	1501	0.000002
36	8	1503	0
36	8	1506	0.000001
36	8	1601	0
36	8	1602	0
36	13	0101	0
36	13	0102	0
36	13	0302	0
36	13	0403	0
36	13	0701	0.000001
36	13	0801	0
36	13	0806	0
36	13	0901	0
36	13	1001	0
36	13	1102	0
36	13	1301	0
36	13	1302	0
36	13	1401	0
36	13	1407	0
36	13	1601	0
36	14	0102	0
36	14	0104	0.000001
36	14	0301	0.000001
36	14	0302	0
36	14	0701	0.000002
36	14	0804	0
36	14	0806	0
36	14	1001	0
36	14	1101	0
36	14	1104	0.000001
36	14	1201	0
36	14	1301	0
36	14	1302	0
36	14	1303	0
36	14	1304	0
36	14	1305	0
36	14	1401	0
36	14	1503	0
36	14	1601	0
36	14	1602	0
36	14	1603	0
36	18	0101	0
36	18	0102	0
36	18	0104	0
36	18	0301	0
36	18	0302	0
36	18	0303	0
36	18	0304	0
36	18	0415	0
36	18	0701	0.000001
36	18	0801	0
36	18	0804	0
36	18	0901	0
36	18	1001	0
36	18	1101	0.000001
36	18	1104	0.000001
36	18	1127	0
36	18	1201	0
36	18	1202	0
36	18	1301	0
36	18	1302	0
36	18	1303	0
36	18	1401	0
36	18	1404	0
36	18	1501	0.000001
36	18	1601	0
36	18	1602	0
36	27	0101	0
36	27	0103	0
36	27	0104	0
36	27	0301	0
36	27	0404	0
36	27	0701	0
36	27	0901	0.000001
36	27	1001	0
36	27	1101	0
36	27	1102	0
36	27	1104	0.000001
36	27	1201	0
36	27	1202	0
36	27	1302	0
36	27	1503	0.000001
36	35	0101	0.000004
36	35	0102	0
36	35	0103	0
36	35	0104	0
36	35	0301	0
36	35	0302	0
36	35	0303	0
36	35	0402	0
36	35	0405	0
36	35	0414	0
36	35	0701	0.000002
36	35	0803	0
36	35	0804	0
36	35	0901	0
36	35	1001	0.000001
36	35	1101	0
36	35	1102	0.000001
36	35	1104	0.000002
36	35	1201	0
36	35	1202	0
36	35	1203	0
36	35	1301	0
36	35	1302	0.000001
36	35	1303	0
36	35	1304	0
36	35	1401	0
36	35	1501	0
36	35	1502	0.000001
36	35	1503	0.000001
36	35	1602	0
36	37	0101	0
36	37	0301	0
36	37	0401	0.000001
36	37	0701	0
36	37	1001	0.000001
36	37	1101	0
36	37	1103	0
36	37	1104	0.000001
36	37	1501	0.000001
36	37	1503	0
36	37	1506	0.000001
36	38	0102	0
36	38	0302	0
36	38	0402	0
36	38	0414	0
36	38	1201	0
36	38	1202	0
36	38	1206	0
36	38	1301	0.000001
36	38	1303	0
36	38	1404	0
36	38	1501	0
36	38	1502	0
36	38	1504	0
36	38	1505	0
36	38	1506	0
36	39	0101	0.000001
36	39	0102	0
36	39	0104	0
36	39	0301	0
36	39	0302	0
36	39	0404	0
36	39	0407	0
36	39	0701	0
36	39	0804	0
36	39	0901	0
36	39	1001	0
36	39	1101	0
36	39	1102	0
36	39	1104	0
36	39	1201	0
36	39	1301	0
36	39	1303	0
36	39	1401	0
36	39	1503	0
36	41	0101	0
36	41	0301	0
36	41	0701	0
36	41	0804	0
36	41	0901	0
36	41	1001	0
36	41	1101	0
36	41	1301	0
36	42	0102	0
36	42	0301	0
36	42	0302	0.000001
36	42	0401	0
36	42	0403	0
36	42	0405	0
36	42	0410	0
36	42	0701	0
36	42	0804	0
36	42	0806	0
36	42	1001	0
36	42	1101	0
36	42	1102	0
36	42	1127	0
36	42	1201	0
36	42	1202	0
36	42	1302	0
36	42	1303	0
36	42	1315	0
